entity,date,description,contra_account_label,amount
au,01/07/2022,SEEK AU 48021377 MELBOURNE AU Card xx0338 Value Date: 29/06/2022,Operating Expenses:Recruitment Expense,-313.5
au,30/06/2022,POST GORDON LPO GO GORDON AU Card xx0338 Value Date: 27/06/2022,Cost of Overhead Related to Service:Operating Expenses,-10.55
au,28/06/2022,ASIC CommBank app BPAY 17301 2296404214969 22 640421496,Cost of Overhead Related to Service:Operating Expenses,-359.0
au,28/06/2022,Transfer To Insuret Premium Account CommBank App May Invoice,Cost of Service:Insurance,-11536.19
au,28/06/2022,Transfer To Chih-Yen Lin NetBank June 2022 pay,Operating Expenses:Human Resource-Salary Expense,-7883.33
au,27/06/2022,Transfer To M Parvez NetBank ZEY958 Honda Jazz 2012,Cost of Overhead Related to Service:Operating Expenses,-11000.0
au,25/06/2022,Transfer to xx3529 CommBank app Fuel for dyl hilux,Cost of Overhead Related to Service:Operating Expenses,-40.0
au,25/06/2022,Transfer To Reno Auto Care CommBank App Dylan Hilux,Cost of Overhead Related to Service:Operating Expenses,-308.0
au,24/06/2022,Transfer To Hesham Badr NetBank for damage BPL83W,Cost of Overhead Related to Service:Operating Expenses,-19000.0
au,23/06/2022,"Transfer To Top Score Customs Pty Ltd NetBank Repairs for ADG11F Monday, 20...",Cost of Overhead Related to Service:Operating Expenses,-1575.75
au,20/06/2022,CALTEX HOMEBUSH HOMEBUSH AU Card xx0338,Cost of Overhead Related to Service:Operating Expenses,-115.05
au,16/06/2022,Transfer To Chad Fordham NetBank Inv 2606 dated 14/6/22,Cost of Overhead Related to Service:Operating Expenses,-800.0
au,14/06/2022,Direct Debit 066429 Linkt Melbourne 758377250853,Cost of Overhead Related to Service:Operating Expenses,-209.16
au,11/06/2022,Transfer To LY Corporation Pty Ltd NetBank NV-0025 date 10 Jun 2022,Cost of Overhead Related to Service:Operating Expenses,-110.0
au,10/06/2022,Transfer to xx3529 CommBank app Claim,Employee Expense,-2218.0
au,09/06/2022,RACQ NetBank BPAY 47480 92026046885515 inv 000002564662,Cost of Overhead Related to Service:Operating Expenses,-1920.0
au,08/06/2022,eBay O*11-08715-01952 Sydney AU Card xx0338 Value Date: 06/06/2022,Cost of Overhead Related to Service:Operating Expenses,-226.0
au,08/06/2022,Transfer To Auto glass certre NetBank for 1vw7ku date 7/6/22,Cost of Overhead Related to Service:Operating Expenses,-249.0
au,07/06/2022,Transfer To the fleet dr NetBank inv 00001405 date 06/06/2022,Cost of Overhead Related to Service:Operating Expenses,-285.0
au,07/06/2022,Transfer To Mister Minit Indooroopilly NetBank INV-0094 Date 6 Jun 2022,Cost of Overhead Related to Service:Operating Expenses,-114.4
au,06/06/2022,Transfer to other Bank NetBank INV 17911,Cost of Overhead Related to Service:Operating Expenses,-110.0
au,06/06/2022,Transfer To Insuret Premium Account NetBank FLE030780 for Apr'22,Insurance Payable,-9825.89
au,06/06/2022,Transfer To Bayside Imports Pty Ltd NetBank INV 3154 DATE 23 MAY 2022,Cost of Overhead Related to Service:Operating Expenses,-464.0
au,06/06/2022,Transfer To Bayside Imports Pty Ltd NetBank INV 3152 DATE 16 MAY 2022,Cost of Overhead Related to Service:Operating Expenses,-100.0
au,05/06/2022,TASTE OF THAI MASCOT AU Card xx0338,Operating Expenses:Travel Expense,-24.0
au,04/06/2022,Voided - Transfer To Granville Collision Centre NetBank INV-0152 20 December 2021,Cost of Overhead Related to Service:Operating Expenses,0.0
au,04/06/2022,Voided - Transfer To JustCo Australia Onshore Pty NetBank Board Room Rental Meeting roo...,Operating Expenses:General Expense,0.0
au,03/06/2022,eBay O*05-08698-98086 Sydney AU Card xx0338 Value Date: 01/06/2022,Cost of Overhead Related to Service:Operating Expenses,-282.5
au,02/06/2022,Transfer To leauz NetBank INV 0074 date 30/5/2022,Cost of Overhead Related to Service:Operating Expenses,-350.0
au,02/06/2022,SPRESSO CAFE AND SALAD SYDNEY AU Card xx0338 Value Date: 31/05/2022,Operating Expenses:Travel Expense,-16.9
au,30/05/2022,Transfer To Chih-Yen Lin NetBank pay May 2022,Operating Expenses:Human Resource-Salary Expense,-7883.33
au,27/05/2022,Transfer To Insuret Premium Account CommBank App March,Cost of Service:Insurance,-8552.0
au,20/05/2022,Transfer To the fleet dr NetBank invoice no 00001327,Cost of Overhead Related to Service:Operating Expenses,-155.0
au,20/05/2022,Transfer To the fleet dr NetBank invoice no 00001292,Cost of Overhead Related to Service:Operating Expenses,-170.0
au,19/05/2022,Transfer To Bayside Imports Pty Ltd NetBank invoice INV 3152,Cost of Overhead Related to Service:Operating Expenses,-100.0
au,13/05/2022,Transfer To Spacelane Mechanical Repairs NetBank Invoice 10888 dated 8/04/2022,Cost of Overhead Related to Service:Operating Expenses,-384.3
au,13/05/2022,Transfer To Eric Wood NetBank Invoice #148 Issue date 11 Ma...,Cost of Overhead Related to Service:Operating Expenses,-65.0
au,13/05/2022,Direct Debit 066429 Linkt Melbourne 758377298035,Cost of Overhead Related to Service:Operating Expenses,-276.25
au,11/05/2022,Transfer To Chih-Yen Lin NetBank fyle claim approved on 10th m...,Employee Expense,-916.17
au,04/05/2022,Voided - Transfer To ACE Administration Services NetBank Invoice 21.0077 Date 11/10/20...,Prepaid Expenses,0.0
au,04/05/2022,Voided - Transfer To ACE Administration Services NetBank Invoice 21.0048 Date 21/04/20...,Prepaid Expenses,0.0
au,04/05/2022,Voided - Transfer To ACE Administration Services NetBank Invoice 22.0009 Date 20/01/20...,Prepaid Expenses,0.0
au,04/05/2022,Voided - Transfer To ACE Administration Services NetBank Invoice 21.0062 Date 20/07/20...,Accrued Expense,0.0
au,04/05/2022,Voided - Transfer To Kjoffice Pty Ltd CommBank App Ref 86869,Cost of Overhead Related to Service:Operating Expenses,0.0
au,29/04/2022,Transfer To Chih-Yen Lin NetBank April 22 pay,Operating Expenses:Human Resource-Salary Expense,-7883.33
au,28/04/2022,"Voided - Transfer To Chad Fordham NetBank Invoice 2407, Date 7/04/2022",Cost of Overhead Related to Service:Operating Expenses,0.0
au,28/04/2022,"Transfer To Chad Fordham NetBank Invoice 2407, Date 7/04/2022",Cost of Overhead Related to Service:Operating Expenses,-2400.0
au,27/04/2022,Voided - Transfer to xx3529 CommBank app Tickets GS Bavani,Operating Expenses:Travel Expense,0.0
au,27/04/2022,Transfer to xx3529 CommBank app Tickets GS Bavani,Operating Expenses:Travel Expense,-977.0
au,13/04/2022,Voided - Transfer To Lube Mobile Pty Ltd NetBank CX59NJ,Cost of Overhead Related to Service:Operating Expenses,0.0
au,13/04/2022,Transfer to other Bank NetBank FLE21030780A0401,Cost of Service:Insurance,-8551.55
au,13/04/2022,Transfer To Lube Mobile Pty Ltd NetBank CX59NJ,Cost of Overhead Related to Service:Operating Expenses,-4003.08
au,12/04/2022,Transfer to xx3529 CommBank app GS fyle claim apri,Employee Expense,-2247.0
au,12/04/2022,Transfer To Mck investment NetBank UNK400,Cost of Overhead Related to Service:Operating Expenses,-11818.18
au,12/04/2022,Direct Debit 066429 Linkt Melbourne 758377296620,Cost of Overhead Related to Service:Operating Expenses,-513.68
au,06/04/2022,Transfer To JustCo Australia Onshore Pty NetBank Board Room Rental Meeting roo...,Operating Expenses:General Expense,-435.6
au,05/04/2022,Transfer To Digital Matter Pty Ltd NetBank INV123212 Hosting for Mar 202...,Operating Expenses:Technology System Costs,-110.0
au,05/04/2022,Transfer To ACE Administration Services NetBank Invoice 21.0048 Date 21/04/20...,Accrued Expense,-825.0
au,05/04/2022,Transfer To ACE Administration Services NetBank Invoice 22.0009 Date 20/01/20...,Operating Expenses:Corporate - Legal and professional fees,-825.0
au,05/04/2022,Transfer To Kjoffice Pty Ltd CommBank App Ref 86869,Cost of Overhead Related to Service:Operating Expenses,-440.0
au,02/04/2022,Voided - FLYSCOOT.COM0000000W8Y32Z SINGAPORE SG Card xx0338 SGD 753.67 Value Date: 01/02/2022,Operating Expenses:Travel Expense,0.0
au,02/04/2022,Voided - Transfer To Auto key locksmith pty ltd NetBank merc vito 2009 maruobra,Cost of Overhead Related to Service:Operating Expenses,0.0
au,02/04/2022,WOOLWORTHS/808 PACIFIC HW GORDON AU Card xx0338 Value Date: 31/03/2022,Cost of Overhead Related to Service:Operating Expenses,-69.0
au,01/04/2022,EG GROUP/41-45 THIRD AVE BLACKTOWN AU Card xx0338 Value Date: 30/03/2022,Cost of Overhead Related to Service:Operating Expenses,-34.99
au,31/03/2022,Transfer To Chih-Yen Lin NetBank fyle claim march,Employee Expense,-1787.83
au,30/03/2022,KROOZ GRANVILLE NSW AU Card xx0338,Cost of Overhead Related to Service:Operating Expenses,-450.0
au,28/03/2022,Transfer To Chih-Yen Lin NetBank march'22 pay,Operating Expenses:Human Resource-Salary Expense,-7883.33
au,24/03/2022,Transfer To Varun Kumar NetBank didi trip fare to the pickup ...,Operating Expenses:Travel Expense,-28.12
au,24/03/2022,Transfer To Assist Automotive Repairs NetBank Invoice No AAR02639 For repai...,Cost of Overhead Related to Service:Operating Expenses,-3000.0
au,23/03/2022,Voided - LEMLIST PARIS FR Card xx0338 USD 59.00 Value Date: 20/03/2022,Operating Expenses:Technology System Costs,0.0
au,23/03/2022,LEMLIST PARIS FR Card xx0338 USD 59.00 Value Date: 20/03/2022,Operating Expenses:Technology System Costs,-80.18
au,22/03/2022,SOCIAL BREW CAFE PYRMONT AU Card xx0338 Value Date: 18/03/2022,Operating Expenses:Travel Expense,-28.5
au,16/03/2022,Voided - Coogee Ground Coogee AU Card xx0338 Value Date: 14/03/2022,Operating Expenses:Travel Expense,0.0
au,16/03/2022,Voided - MUUM MAAM - BARANGAR BARANGAROO NSWAU,Operating Expenses:Travel Expense,0.0
au,16/03/2022,Voided - OINOI & KAMPI PTY LT BONDI JUNCTIO AU Card xx0338 Value Date: 14/03/2022,Operating Expenses:Travel Expense,0.0
au,16/03/2022,Voided - Transfer To MORRIS J D NetBank guest was given credits for t...,Cost of Overhead Related to Service:Operating Expenses,0.0
au,16/03/2022,Transfer To MORRIS J D NetBank guest was given credits for t...,Cost of Overhead Related to Service:Operating Expenses,-76.0
au,16/03/2022,Coogee Ground Coogee AU Card xx0338 Value Date: 14/03/2022,Operating Expenses:Travel Expense,-12.0
au,16/03/2022,MUUM MAAM - BARANGAR BARANGAROO NSWAU,Operating Expenses:Travel Expense,-156.31
au,16/03/2022,OINOI & KAMPI PTY LT BONDI JUNCTIO AU Card xx0338 Value Date: 14/03/2022,Operating Expenses:Travel Expense,-74.1
au,15/03/2022,Voided - Transfer To Bayside Imports Pty Ltd NetBank Invoice Number INV-3149,Cost of Overhead Related to Service:Operating Expenses,0.0
au,15/03/2022,Transfer To Bayside Imports Pty Ltd NetBank Invoice Number INV-3149,Cost of Overhead Related to Service:Operating Expenses,-340.0
au,15/03/2022,Direct Debit 066429 Linkt Melbourne 758377277840,Cost of Overhead Related to Service:Operating Expenses,-439.57
au,12/03/2022,Transfer To Tourism Integration NetBank TourismInt013653,Cost of Overhead Related to Service:Operating Expenses,-143.0
au,09/03/2022,Transfer To Insuret Premium Account NetBank FLE21030780A/03/01 4pm 28/02/...,Cost of Service:Insurance,-8551.51
au,02/03/2022,Voided - Hotel at Booking.com Amsterdam NL Card xx0338 SGD 1460.75 Value Date: 01/02/2022,Operating Expenses:Travel Expense,0.0
au,02/03/2022,Transfer To Wow Wash NetBank INV-400155 for Dan Lau Value Date: 03/03/2022,Cost of Overhead Related to Service:Operating Expenses,-159.8
au,02/03/2022,Transfer To Chih-Yen Lin NetBank Feb'22 pay,Operating Expenses:Human Resource-Salary Expense,-3482.78
au,01/03/2022,Transfer To JAMES STANLEY ALEXANDER NetBank Feb'22 salary,Operating Expenses:Human Resource-Salary Expense,-7333.33
au,19/02/2022,Transfer to other Bank NetBank inv 834ZFI 17560,Cost of Overhead Related to Service:Operating Expenses,-517.0
au,18/02/2022,Voided - SQ *CLINICAL LABORATOR Clayton AU Card xx0338 Value Date: 15/02/2022,Operating Expenses:Travel Expense,0.0
au,18/02/2022,SQ *CLINICAL LABORATOR Clayton AU Card xx0338 Value Date: 15/02/2022,Operating Expenses:Travel Expense,-150.0
au,17/02/2022,Voided - 2C2P*CHANGI SAFE TRAVE-EC SINGAPORE SG Card xx0338 SGD 125.00 Value Date: 14/02/2022,Operating Expenses:Travel Expense,0.0
au,17/02/2022,Voided - GOCHI-SO SHOKUDO SINGAPORE SG Card xx0338 SGD 22.95 Value Date: 14/02/2022,Operating Expenses:Travel Expense,0.0
au,17/02/2022,Voided - STARBUCKS@CHINATOWN(CTP) SINGAPORE SG Card xx0338 SGD 7.00 Value Date: 14/02/2022,Operating Expenses:Travel Expense,0.0
au,17/02/2022,2C2P*CHANGI SAFE TRAVE-EC SINGAPORE SG Card xx0338 SGD 125.00 Value Date: 14/02/2022,Operating Expenses:Travel Expense,-130.74
au,17/02/2022,STARBUCKS@CHINATOWN(CTP) SINGAPORE SG Card xx0338 SGD 7.00 Value Date: 14/02/2022,Operating Expenses:Travel Expense,-7.32
au,17/02/2022,GOCHI-SO SHOKUDO SINGAPORE SG Card xx0338 SGD 22.95 Value Date: 14/02/2022,Operating Expenses:Travel Expense,-24.0
au,14/02/2022,"Voided - Transfer To Ted NetBank for dylan CLS installation, G...",Cost of Overhead Related to Service:Operating Expenses,0.0
au,14/02/2022,"Transfer To Ted NetBank for dylan CLS installation, G...",Cost of Overhead Related to Service:Operating Expenses,-910.0
au,14/02/2022,Direct Debit 066429 Linkt Melbourne 758377260780,Cost of Overhead Related to Service:Operating Expenses,-162.01
au,12/02/2022,TASTE OF THAI MASCOT AU Card xx0338,Operating Expenses:Travel Expense,-21.0
au,12/02/2022,POST GORDON LPO GO GORDON AU Card xx0338 Value Date: 09/02/2022,Cost of Overhead Related to Service:Operating Expenses,-18.05
au,11/02/2022,4CYTE PATHOLOGY PTY LT NORTH RYDE AU Card xx0338 Value Date: 10/02/2022,Operating Expenses:Travel Expense,-120.0
au,10/02/2022,THE BUTCHERS B G PL GRANVILLE AU Card xx0338 Value Date: 04/02/2022,Operating Expenses:Travel Expense,-56.0
au,08/02/2022,WILSON PARKING AUSTRALIA PARRAMATTA AU Card xx0338 Value Date: 05/02/2022,Operating Expenses:Travel Expense,-19.24
au,08/02/2022,Transfer To Insuret Premium Account NetBank 4pm 30/11/2021 to 4pm 30/12/2...,Insurance Payable,-8551.51
au,07/02/2022,Transfer To Street Smart Auto Group NetBank Invoice #000402 27 January 2...,Cost of Overhead Related to Service:Operating Expenses,-275.0
au,04/02/2022,FLYSCOOT.COM0000000W8Y32Z SINGAPORE SG Card xx0338 SGD 753.67 Value Date: 01/02/2022,Operating Expenses:Travel Expense,-793.17
au,04/02/2022,Transfer To Auto key locksmith pty ltd NetBank merc vito 2009 maruobra,Cost of Overhead Related to Service:Operating Expenses,-400.0
au,03/02/2022,Voided - Transfer To Wow Wash NetBank INV-400155 for Dan Lau Value Date: 03/03/2022,Cost of Overhead Related to Service:Operating Expenses,0.0
au,29/01/2022,Voided - Transfer To JAMES STANLEY ALEXANDER NetBank Drive Mate Jan'22 Salary,Operating Expenses:Human Resource-Salary Expense,0.0
au,29/01/2022,Voided - Transfer To Luke Leslie Host NetBank Drive Mate Website,Operating Expenses:Marketing Asset Creation,0.0
au,29/01/2022,Transfer To Insuret Premium Account NetBank 4pm 30/12/2021 to 4pm 30/01/2...,Cost of Service:Insurance,-8551.51
au,29/01/2022,Transfer To JAMES STANLEY ALEXANDER NetBank Drive Mate Jan'22 Salary,Operating Expenses:Human Resource-Salary Expense,-5665.0
au,29/01/2022,Transfer To Luke Leslie Host NetBank Drive Mate Website,Operating Expenses:Marketing Asset Creation,-924.0
au,28/01/2022,Transfer To ABC DEBT SERVICES PTY LTD NetBank Repo 1AI5RR,Cost of Overhead Related to Service:Operating Expenses,-873.24
au,28/01/2022,Transfer To ABC DEBT SERVICES PTY LTD NetBank Repo 1AI5RR,Cost of Overhead Related to Service:Operating Expenses,-855.41
au,26/01/2022,Voided - Transfer To Ted NetBank Dylan inst+grace uninst,Cost of Overhead Related to Service:Operating Expenses,0.0
au,26/01/2022,Transfer To Ted NetBank Dylan inst+grace uninst,Cost of Overhead Related to Service:Operating Expenses,-730.0
au,22/01/2022,Voided - Transfer To Bayside Imports Pty Ltd NetBank install drive mate unit 468DP...,Cost of Overhead Related to Service:Operating Expenses,0.0
au,22/01/2022,Transfer To Bayside Imports Pty Ltd NetBank install drive mate unit 468DP...,Cost of Overhead Related to Service:Operating Expenses,-128.0
au,21/01/2022,Voided - Transfer To Street Smart Auto Group NetBank Invoice #000371,Cost of Overhead Related to Service:Operating Expenses,0.0
au,21/01/2022,Transfer To Street Smart Auto Group NetBank Invoice #000371,Cost of Overhead Related to Service:Operating Expenses,-660.0
au,15/01/2022,Voided - Transfer To Jim's Car Detailing NetBank Invoice 43,Cost of Overhead Related to Service:Operating Expenses,0.0
au,15/01/2022,Transfer To Jim's Car Detailing NetBank Invoice 43,Cost of Overhead Related to Service:Operating Expenses,-125.0
au,12/01/2022,Transfer To Double D Towing NetBank Tow Honda jazz rego 996WVZ To...,Cost of Overhead Related to Service:Operating Expenses,-220.0
au,12/01/2022,Reversal Transfer To Antonypillai Invalid creditor account,Cost of Overhead Related to Service:Operating Expenses,125.0
au,12/01/2022,Transfer To Antonypillai NetBank Jim's car detailing,Cost of Overhead Related to Service:Operating Expenses,-125.0
au,11/01/2022,EDREAMS PRIME BARCELONA ES Card xx0338 AUD 89.99 Value Date: 08/01/2022,Operating Expenses:Travel Expense,-89.99
au,04/01/2022,Voided - EG GROUP/41-45 THIRD AVE BLACKTOWN AU Card xx0338 Value Date: 30/03/2022,Cost of Overhead Related to Service:Operating Expenses,0.0
au,29/12/2021,Voided - Transfer To Mister Minit Indooroopilly CommBank App Invoice INV 0088,Cost of Overhead Related to Service:Operating Expenses,0.0
au,29/12/2021,Voided - Transfer To Mister Minit Indooroopilly CommBank App Invoice INV 0089,Cost of Overhead Related to Service:Operating Expenses,0.0
au,29/12/2021,Transfer To Mister Minit Indooroopilly CommBank App Invoice INV 0089,Cost of Overhead Related to Service:Operating Expenses,-147.95
au,29/12/2021,Transfer To Mister Minit Indooroopilly CommBank App Invoice INV 0088,Cost of Overhead Related to Service:Operating Expenses,-279.95
au,26/12/2021,Voided - Transfer To CND locksmiths and security CommBank App Key,Cost of Overhead Related to Service:Operating Expenses,0.0
au,26/12/2021,Transfer To CND locksmiths and security CommBank App Key,Cost of Overhead Related to Service:Operating Expenses,-990.0
au,24/12/2021,Voided - TRANSPORTFORNSW OPAL CHIPPENDALE AU Card xx0338,Cost of Overhead Related to Service:Operating Expenses,0.0
au,24/12/2021,TRANSPORTFORNSW OPAL CHIPPENDALE AU Card xx0338,Cost of Overhead Related to Service:Operating Expenses,-40.0
au,22/12/2021,Voided - Transfer To Paolo Villaflores CommBank App Key,Cost of Overhead Related to Service:Operating Expenses,0.0
au,22/12/2021,DONUT KING CAIRNS AU Card xx0338 Value Date: 17/12/2021,Operating Expenses:Travel Expense,-17.0
au,22/12/2021,Transfer To Paolo Villaflores CommBank App Key,Cost of Overhead Related to Service:Operating Expenses,-150.0
